CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,Cluster,PCA1,PCA2,Cluster_GMM
C18239,15.978538,1.0,136.92,0.0,136.92,0.0,1.0,0.0,1.0,0.0,0,12,2500.0,132.182438,130.9779,0.181818,12,2,1.8513517508121646,-5.7859549168106135,2
C18240,0.0,0.0,140.4,0.0,140.4,0.0,1.0,0.0,1.0,0.0,0,12,2200.0,124.99276,864.2065423050828,0.0,12,2,2.066770823442341,-6.654425031474972,2
C18241,372.14586,1.0,643.01,0.0,643.01,0.0,1.0,0.0,1.0,0.0,0,41,1500.0,124.958137,205.066245,0.0,12,2,3.273686214901166,-4.0789380289020265,2
C18242,130.484418,0.454545,1428.97,1428.97,0.0,0.0,0.25,0.25,0.0,0.0,0,3,7000.0,1444.388031,77.509848,0.0,12,3,3.3101009734008766,0.32800561960339003,3
C18243,5134.553859,1.0,2502.34,669.0,1833.34,0.0,0.833333,0.083333,0.833333,0.0,0,67,6000.0,528.134435,25312.16069,0.0,12,5,6.658689876497766,2.361193517069582,5
C18244,944.346242,1.0,195.0,0.0,195.0,126.612663,1.0,0.0,1.0,0.166667,3,12,1000.0,599.901843,662.791956,0.0,12,4,-1.015960791518871,-0.5819247909376184,4
C18245,1367.284172,1.0,542.33,280.04,262.29,1790.86019,0.857143,0.714286,0.428571,0.428571,5,12,1500.0,1067.078079,500.726579,0.0,7,4,0.3912751493615012,4.773778400459879,4
C18246,1418.899282,1.0,57.66,57.66,0.0,63.085612,0.25,0.25,0.0,0.25,3,3,1500.0,294.465506,294.22163,0.0,12,0,-2.398760158613407,1.0144983272661445,0
C18247,390.077505,0.636364,1156.0,1156.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,2,10500.0,1704.470909,247.289712,0.0,12,3,2.881937665125786,0.8342352675752682,3
C18248,0.0,0.0,37.65,0.0,37.65,0.0,0.25,0.0,0.25,0.0,0,3,1500.0,0.0,864.2065423050828,0.0,12,2,0.3149646458053956,-8.192603723889382,2
C18249,17.765052,0.636364,0.0,0.0,0.0,112.476618,0.0,0.0,0.0,0.083333,1,0,2200.0,200.061869,162.701658,0.25,12,1,-6.20971945687938,-4.1173455218522115,1
C18250,81.170395,0.818182,626.5,0.0,626.5,0.0,0.583333,0.0,0.5,0.0,0,7,2500.0,445.640989,112.818984,0.454545,12,2,3.083094147420491,-4.631187307944776,2
C18251,1378.110585,1.0,0.0,0.0,0.0,192.997392,0.0,0.0,0.0,0.083333,1,0,2500.0,2673.832747,675.477318,0.083333,12,1,-6.917850969017122,-1.218421515261749,1
C18252,110.428278,1.0,624.72,0.0,624.72,0.0,1.0,0.0,0.833333,0.0,0,6,1000.0,494.968169,81.689039,1.0,6,2,3.0406255900006327,-4.638141888063571,2
C18253,435.490797,1.0,0.0,0.0,0.0,58.565665,0.0,0.0,0.0,0.083333,2,0,500.0,220.136035,305.833099,0.0,12,1,-6.305229454808133,-3.1450075135302757,1
C18254,676.771001,1.0,356.8,356.8,0.0,1213.388649,0.5,0.5,0.0,0.416667,13,15,1200.0,2042.747509,600.434653,0.166667,12,0,-2.019044115031454,4.722265640806171,0
C18255,1278.279881,1.0,15.0,15.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1500.0,275.225729,436.116254,0.0,12,3,-1.3892477851211176,-2.6774559169879453,3
C18256,111.539712,1.0,1364.86,0.0,1364.86,0.0,0.916667,0.0,0.833333,0.0,0,11,4000.0,1500.447193,150.868096,0.2,12,2,3.952910540310979,-3.926537265396262,2
C18257,13.61768,0.909091,396.0,0.0,396.0,0.0,1.0,0.0,1.0,0.0,0,12,3000.0,392.233211,144.853589,0.818182,12,2,2.939097066060711,-5.35187175999925,2
C18258,2935.397877,1.0,0.0,0.0,0.0,343.694226,0.0,0.0,0.0,0.333333,10,0,3000.0,949.675235,2723.330171,0.0,12,1,-7.630181836536137,-0.30476936226077633,1
C18259,32.029579,0.727273,332.8,0.0,332.8,0.0,0.666667,0.0,0.666667,0.0,0,8,4000.0,485.225272,148.543097,0.625,12,2,2.594844888199437,-5.014186275624078,2
C18260,11.720573,0.727273,109.44,0.0,109.44,0.0,0.666667,0.0,0.666667,0.0,0,8,2500.0,149.743686,106.73778,0.2,12,2,1.5782209596740522,-5.994227009775753,2
C18261,73.064932,1.0,221.52,0.0,221.52,0.0,1.0,0.0,1.0,0.0,0,12,1500.0,210.01408,178.181993,0.0,12,2,2.154598411496038,-4.976926097336658,2
C18262,262.528147,1.0,234.98,0.0,234.98,0.0,0.916667,0.0,0.833333,0.0,0,15,1700.0,95.32519,188.4713,0.0,12,2,2.0970286603425254,-4.5882072915415435,2
C18263,2731.663846,0.833333,0.0,0.0,0.0,5724.953197,0.0,0.0,0.0,0.333333,4,0,8000.0,574.931823,541.703109,0.0,6,1,-8.924841915356243,0.8392212109904431,1
C18264,1004.441314,1.0,530.32,38.0,492.32,0.0,0.833333,0.083333,0.75,0.0,0,14,1000.0,737.914629,1040.035593,0.0,12,5,4.0989469614584655,-1.046982225314526,5
C18266,160.347859,1.0,0.0,0.0,0.0,36.943081,0.0,0.0,0.0,0.083333,1,0,500.0,407.588195,219.002184,0.0,12,1,-5.873290822335188,-3.7816384106080205,1
C18267,772.008306,1.0,0.0,0.0,0.0,1428.576393,0.0,0.0,0.0,0.083333,3,0,1500.0,981.286103,263.394207,0.083333,12,1,-8.001391507225197,-0.6483944246619036,1
C18268,0.0,0.0,271.56,0.0,271.56,0.0,1.0,0.0,1.0,0.0,0,12,2000.0,282.699746,864.2065423050828,0.0,12,2,2.7327339618828024,-6.340542140386249,2
C18269,1601.393425,1.0,190.0,190.0,0.0,18.638559,0.25,0.25,0.0,0.083333,1,6,1500.0,182.637387,12496.86093,0.0,12,0,-0.6822512019430018,1.8000885247891407,0
C18270,3342.878215,0.818182,1368.7,1300.0,68.7,1594.327632,0.083333,0.083333,0.083333,0.083333,2,2,7500.0,9614.697558,1309.066961,0.111111,12,4,0.6203843654207981,6.7279127994125805,4
C18271,1321.645967,1.0,0.0,0.0,0.0,91.920629,0.0,0.0,0.0,0.083333,1,0,1500.0,317.384166,543.171342,0.0,12,1,-6.597340084622616,-2.2254188968927213,1
C18272,1079.462513,1.0,389.21,50.0,339.21,190.643054,0.916667,0.083333,0.916667,0.166667,2,12,1200.0,716.007476,804.760271,0.0,12,4,0.9293298836537573,2.1796749406311893,4
C18273,1917.89573,1.0,285.07,285.07,0.0,6084.858872,0.363636,0.363636,0.0,1.090909,28,6,3000.0,5692.682993,556.449635,0.0,11,0,-3.4327031133947834,6.224066682163526,0
C18274,870.802164,1.0,350.0,0.0,350.0,0.0,0.666667,0.0,0.666667,0.0,0,8,1200.0,213.014986,227.800157,0.0,12,2,2.227951655290223,-3.8951470345579065,2
C18275,224.795583,1.0,240.74,0.0,240.74,0.0,0.666667,0.0,0.666667,0.0,0,9,1000.0,372.301242,218.717866,0.0,12,2,2.0462071214512934,-4.405867570446372,2
C18276,8.80954,0.818182,114.0,0.0,114.0,0.0,0.666667,0.0,0.666667,0.0,0,8,4000.0,160.627029,86.700821,0.428571,12,2,1.668235878140079,-6.067373224175814,2
C18277,42.522715,0.818182,479.5,0.0,479.5,0.0,0.833333,0.0,0.833333,0.0,0,17,1000.0,585.31382,155.528119,0.9,12,2,3.072480383226387,-4.836159845726053,2
C18278,568.690902,1.0,103.68,103.68,0.0,455.053644,0.083333,0.083333,0.0,0.083333,1,4,7500.0,1555.880234,264.213167,0.0,12,0,-2.5819903372494153,2.641070176061172,0
C18279,101.98974,1.0,1046.04,1046.04,0.0,0.0,0.916667,0.916667,0.0,0.0,0,11,1000.0,1139.660178,139.562971,0.875,12,3,3.271314769657339,-0.03723251136510797,3
C18280,617.496041,1.0,521.64,0.0,521.64,0.0,1.0,0.0,1.0,0.0,0,12,1500.0,269.919412,234.724653,0.0,12,2,2.7630220120739315,-3.835099034762866,2
C18281,118.918332,0.833333,1151.64,365.0,786.64,0.0,0.833333,0.166667,0.5,0.0,0,8,2000.0,891.287913,70.63746,1.0,6,5,5.843837280990201,-0.8398195676513431,5
C18282,933.928303,1.0,0.0,0.0,0.0,570.718948,0.0,0.0,0.0,0.583333,19,0,2000.0,499.243053,358.446917,0.0,12,1,-7.789375419675587,-0.9071001185055128,1
C18283,1743.826099,1.0,1630.07,0.0,1630.07,0.0,1.0,0.0,1.0,0.0,0,59,1500.0,1072.8864,7614.675316,0.0,12,2,3.9971924480289296,-2.1326160873193594,2
C18284,2.140583,0.363636,238.92,0.0,238.92,0.0,1.0,0.0,1.0,0.0,0,12,2500.0,186.27345,35.518109,0.0,12,2,2.6386278813015585,-6.495750490497605,2
C18285,18.973831,0.272727,88.96,0.0,88.96,0.0,0.166667,0.0,0.166667,0.0,0,2,1500.0,824.602684,132.06983,0.0,12,2,1.0815186129638406,-5.5870776574594405,2
C18286,7.554365,1.0,88.56,0.0,88.56,0.0,1.0,0.0,0.916667,0.0,0,12,1500.0,68.855232,73.081017,0.285714,12,2,1.498076781248261,-6.446386133918049,2
C18287,1001.435526,1.0,0.0,0.0,0.0,1098.291504,0.0,0.0,0.0,0.142857,4,0,1200.0,174.569685,303.579585,0.0,7,1,-7.992706771430854,-1.0498913574077626,1
C18288,651.55986,1.0,599.55,599.55,0.0,0.0,0.333333,0.333333,0.0,0.0,0,5,1800.0,199.706361,388.868388,0.0,12,3,2.275397498012719,0.012504644928355901,3
C18289,97.299991,1.0,427.67,0.0,427.67,0.0,0.666667,0.0,0.666667,0.0,0,8,2500.0,557.777752,173.099027,0.0,12,2,2.7080684864008715,-4.496693628291138,2
C18290,425.848048,1.0,0.0,0.0,0.0,697.854267,0.0,0.0,0.0,0.666667,11,0,500.0,327.627263,208.295476,0.0,12,1,-7.761321447770684,-1.5055527945141964,1
C18291,248.626137,1.0,2635.25,2635.25,0.0,0.0,1.0,1.0,0.0,0.0,0,17,5000.0,2425.107514,193.086366,1.0,12,3,4.165169583983581,1.4845989956427132,3
C18292,2046.306856,1.0,1942.39,1608.95,333.44,1488.710959,1.0,0.833333,0.666667,0.166667,4,26,4000.0,1400.972622,455.333953,0.0,12,4,2.149203111812353,6.3104576142431785,4
C18293,341.73986,0.454545,0.0,0.0,0.0,2584.241719,0.0,0.0,0.0,0.416667,24,0,3000.0,1921.884285,190.229372,0.333333,12,1,-8.421301276379646,-0.19367171811211215,1
C18294,2064.106212,1.0,0.0,0.0,0.0,1497.565331,0.0,0.0,0.0,0.166667,4,0,3000.0,543.902356,647.508482,0.0,12,1,-8.211865919263769,-0.10792311413738709,1
C18296,1127.633173,1.0,422.55,422.55,0.0,150.157754,0.333333,0.333333,0.0,0.083333,1,8,1200.0,167.203806,3078.97554,0.0,12,0,-0.8677830571582015,3.2097845631024704,0
C18297,135.119023,1.0,222.0,0.0,222.0,0.0,1.0,0.0,1.0,0.0,0,12,1700.0,147.646263,169.332847,0.0,12,2,2.086709020262994,-4.806761958760869,2
C18298,1043.025044,1.0,576.0,0.0,576.0,48.874389,1.0,0.0,1.0,0.083333,1,24,1000.0,733.677722,1082.915299,0.0,12,2,0.750737124451911,-0.7676240511202099,4
C18299,512.915157,0.818182,1799.45,497.75,1301.7,76.417858,0.75,0.25,0.666667,0.25,3,28,1500.0,1023.384336,177.146564,0.142857,12,4,4.015306242325336,2.9898310750595787,4
C18300,33.100875,0.888889,277.47,0.0,277.47,0.0,0.666667,0.0,0.555556,0.0,0,9,1500.0,194.180564,124.55425,0.142857,9,2,2.3906673613026737,-5.3525361157784825,2
C18301,2676.253141,0.909091,0.0,0.0,0.0,2832.570661,0.0,0.0,0.0,0.083333,2,0,3000.0,0.0,864.2065423050828,0.0,12,1,-8.737972007285364,-1.1295425926903118,1
C18302,0.0,0.0,123.1,0.0,123.1,0.0,0.75,0.0,0.75,0.0,0,9,4000.0,101.639354,864.2065423050828,0.0,12,2,1.8712246164452306,-6.699919254792899,2
C18303,213.434094,0.625,840.61,630.61,210.0,0.0,0.625,0.625,0.25,0.0,0,14,1200.0,233.334106,119.28773,0.0,8,5,5.267071368522057,-0.5339484776941745,5
C18304,1988.595057,1.0,0.0,0.0,0.0,49.91246,0.0,0.0,0.0,0.083333,1,0,2000.0,485.111127,846.157055,0.0,12,1,-6.3238344387946785,-2.2026033586365905,1
C18305,957.289879,0.818182,66.66,0.0,66.66,2531.717743,0.166667,0.0,0.083333,0.25,12,2,3000.0,196.163184,353.354446,0.0,12,1,-4.165736886658821,0.6727904160228508,4
C18306,19.303914,0.727273,168.9,0.0,168.9,0.0,0.333333,0.0,0.333333,0.0,0,6,1000.0,345.350729,115.940194,0.142857,12,2,1.880063368042161,-5.619915785089125,2
C18307,1377.230621,1.0,0.0,0.0,0.0,1064.960986,0.0,0.0,0.0,0.25,4,0,2500.0,343.961283,428.134666,0.0,12,1,-7.989842092583116,-0.6542937433254785,1
C18308,2784.030599,1.0,1470.0,1021.73,448.27,3149.955535,1.0,0.636364,0.636364,0.636364,15,35,7000.0,745.850159,623.905482,0.0,11,4,1.4074233688034044,6.701177989830674,4
C18309,4.076145,0.454545,596.64,0.0,596.64,0.0,1.0,0.0,1.0,0.0,0,12,2000.0,311.59914,22.461659,0.0,12,2,3.514575425775482,-6.086862348247709,2
C18310,37.983045,0.545455,242.24,0.0,242.24,0.0,0.25,0.0,0.25,0.0,0,3,2000.0,662.417377,99.057422,0.166667,12,2,2.0694649695831666,-5.1507589667921385,2
C18311,0.0,0.0,152.28,0.0,152.28,0.0,1.0,0.0,1.0,0.0,0,12,4000.0,0.0,864.2065423050828,0.0,12,2,1.9900699304252205,-7.697869175002996,2
C18312,5.020473,0.181818,100.05,0.0,100.05,0.0,0.25,0.0,0.25,0.0,0,3,4000.0,360.227309,125.327855,0.333333,12,2,1.3876228977205347,-6.134901640802892,2
C18313,227.141183,1.0,2604.0,0.0,2604.0,0.0,1.0,0.0,0.916667,0.0,0,19,3200.0,2510.732854,163.027724,0.545455,12,2,4.645870435507426,-3.3474563904050285,2
C18314,3572.844689,1.0,504.0,504.0,0.0,0.0,0.666667,0.666667,0.0,0.0,0,8,3500.0,697.903654,2829.064077,0.0,12,3,2.006923195461053,1.2908550858904526,3
C18315,1179.159897,1.0,757.85,277.85,480.0,0.0,1.0,0.416667,1.0,0.0,0,17,1200.0,1038.225609,1023.699081,0.0,12,5,5.097540660653184,0.36165535736713217,5
C18316,39.930624,0.222222,399.95,290.57,109.38,0.0,0.222222,0.222222,0.111111,0.0,0,9,1200.0,0.0,864.2065423050828,0.0,9,3,4.0517901856445775,-2.79876367120608,5
C18317,1141.905542,1.0,8.4,8.4,0.0,54.519422,1.0,1.0,0.0,0.083333,2,12,1200.0,290.133362,516.511551,0.0,12,1,-3.6650802960559044,-0.4732664457453968,0
C18318,777.739839,1.0,262.6,0.0,262.6,0.0,0.75,0.0,0.75,0.0,0,9,1000.0,131.553471,1379.505263,0.0,12,2,1.8793165331120578,-3.8192580047192086,2
C18319,20.890606,1.0,110.0,0.0,110.0,0.0,1.0,0.0,0.875,0.0,0,8,1000.0,56.715447,108.294662,0.333333,8,2,1.4893749955497055,-6.075440628178037,2
C18320,2934.090889,0.875,0.0,0.0,0.0,2710.056224,0.0,0.0,0.0,0.25,2,0,3000.0,428.467582,694.749539,0.0,8,1,-8.50855561035736,0.2471296736500559,1
C18321,1245.654818,0.714286,626.56,626.56,0.0,1658.285219,0.428571,0.428571,0.0,0.285714,6,8,2500.0,249.873228,274.369204,0.0,7,0,-1.7999895751203057,4.882635460430546,0
C18322,32.369733,1.0,326.45,76.0,250.45,0.0,0.916667,0.083333,0.75,0.0,0,12,1000.0,243.721693,180.646996,0.4,12,2,4.180456119299881,-2.6944631779998875,5
C18323,1.846916,0.181818,604.32,0.0,604.32,0.0,1.0,0.0,1.0,0.0,0,12,1500.0,557.734182,12.224702,0.0,12,2,3.6299519976046843,-6.310349390128194,2
C18324,392.896462,0.909091,450.0,450.0,0.0,517.197717,0.818182,0.818182,0.0,0.272727,5,9,500.0,769.083695,496.215787,0.0,11,0,-1.3270623426116188,3.6951751545771323,0
C18326,641.317325,1.0,1099.56,0.0,1099.56,0.0,1.0,0.0,1.0,0.0,0,49,4000.0,326.68893,193.76002,0.0,12,2,3.8345900069186047,-3.4280678834659613,2
C18327,40.977812,0.454545,502.92,0.0,502.92,0.0,0.416667,0.0,0.416667,0.0,0,6,4000.0,748.302786,177.375481,0.75,12,2,2.906682997039673,-4.732316878549899,2
C18328,121.446047,0.909091,1254.46,910.46,344.0,0.0,0.583333,0.416667,0.416667,0.0,0,14,1000.0,1244.737859,153.924261,0.5,12,5,5.946873436972561,-0.06417044449682052,5
C18329,16.176672,0.363636,95.55,0.0,95.55,0.0,0.25,0.0,0.25,0.0,0,3,1000.0,136.961964,59.907285,0.0,12,2,1.2091060646030583,-6.183259577292833,2
C18330,259.217679,0.818182,2844.3,544.3,2300.0,0.0,0.666667,0.333333,0.416667,0.0,0,12,2500.0,2733.780207,165.185385,0.166667,12,5,6.9527822015614,0.3575697528894537,5
C18331,1355.979715,0.727273,51.41,0.0,51.41,3213.886545,0.083333,0.0,0.083333,0.25,7,1,3500.0,384.859732,654.861921,0.0,12,1,-4.61603696626709,1.0496771207297755,4
C18332,10.266994,0.818182,141.24,0.0,141.24,0.0,1.0,0.0,1.0,0.0,0,12,3000.0,121.896355,96.838061,0.2,12,2,1.9394364584756563,-5.99923998656626,2
C18333,134.62028,0.818182,648.9,648.9,0.0,295.655611,0.25,0.25,0.0,0.166667,2,5,1200.0,468.622826,156.724637,0.25,12,0,-0.5795696308230331,2.837602367112096,0
C18334,14.773807,0.272727,160.0,0.0,160.0,0.0,0.181818,0.0,0.090909,0.0,0,2,1800.0,377.03508,210.244734,1.0,11,2,1.634205092472663,-5.65863266805652,2
C18335,23.692271,0.454545,165.57,165.57,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,3500.0,460.205774,117.075212,1.0,12,3,1.3753923015235143,-2.3849509056807214,3
C18336,23.126579,0.727273,213.95,0.0,213.95,0.0,0.583333,0.0,0.583333,0.0,0,7,2000.0,299.511212,120.226935,0.888889,12,2,2.149769936657264,-5.456631187433863,2
C18337,888.406678,1.0,347.7,0.0,347.7,0.0,0.75,0.0,0.75,0.0,0,9,1000.0,300.871084,444.166223,0.0,12,2,2.2232864798601915,-3.7050389229983125,2
C18338,779.549673,1.0,412.55,0.0,412.55,214.232874,0.75,0.0,0.75,0.083333,2,9,4000.0,1793.396325,207.773791,0.083333,12,4,-0.45558774852086437,-0.0947186167525853,4
C18339,3278.982195,1.0,0.0,0.0,0.0,4431.586287,0.0,0.0,0.0,0.25,3,0,4500.0,3810.09665,1202.98256,0.083333,12,1,-8.76017085068516,1.2483900388395082,1
C18340,1356.785114,1.0,0.0,0.0,0.0,1397.221909,0.0,0.0,0.0,0.75,23,0,2500.0,461.602976,519.466863,0.0,12,1,-8.343354540717925,-0.15444525779074425,1
C18341,1301.813081,1.0,0.0,0.0,0.0,101.766866,0.0,0.0,0.0,0.083333,1,0,1400.0,401.389799,418.773876,0.0,12,1,-6.629233943564764,-2.1698834840806125,1
C18342,1857.961278,1.0,0.0,0.0,0.0,1005.292057,0.0,0.0,0.0,0.333333,13,0,2500.0,288.461702,814.423515,0.0,12,1,-8.164735896838803,-0.3371355602592221,1
C18343,131.290079,1.0,359.44,0.0,359.44,0.0,0.666667,0.0,0.666667,0.0,0,8,1500.0,291.577497,165.879808,0.083333,12,2,2.4800491948060683,-4.616452615124679,2
C18344,916.749476,1.0,246.82,0.0,246.82,925.950908,1.0,0.0,0.916667,0.166667,8,19,1200.0,1411.984522,631.508634,0.0,12,4,-1.8040252085552475,0.9533508793432954,4
C18345,59.831187,0.727273,532.68,0.0,532.68,39.325487,0.666667,0.0,0.666667,0.083333,1,8,6000.0,642.925821,115.36213,0.272727,12,2,0.9694583288100969,-2.4016327909440793,4
C18346,12.65849,0.363636,166.32,0.0,166.32,0.0,0.333333,0.0,0.25,0.0,0,4,2500.0,420.051037,220.621064,1.0,12,2,1.8241376762895394,-5.5932078501864,2
C18347,1726.035224,1.0,1065.65,1065.65,0.0,3004.987382,0.333333,0.333333,0.0,0.5,18,9,3000.0,5807.675792,830.737525,0.083333,12,0,-1.7160109853731478,6.8735814935150845,0
C18348,1430.681807,1.0,1916.04,656.6,1259.44,181.347255,1.0,0.333333,1.0,0.166667,2,38,1800.0,1625.672604,635.438391,0.0,12,4,3.659038320494383,4.389771239344126,4
C18349,38.915874,1.0,564.0,0.0,564.0,0.0,1.0,0.0,1.0,0.0,0,12,2000.0,551.4978,179.311685,1.0,12,2,3.1745260742441523,-4.795301339243289,2
C18350,955.184754,1.0,498.96,0.0,498.96,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,764.604043,785.942834,0.0,12,2,2.6428274997930385,-3.2655719065107993,2
C18351,1723.733705,1.0,0.0,0.0,0.0,1043.260997,0.0,0.0,0.0,0.333333,5,0,2200.0,428.244891,574.800789,0.0,12,1,-8.036763273619561,-0.45761489868767313,1
C18352,54.27007,0.454545,2071.92,2071.92,0.0,0.0,0.5,0.5,0.0,0.0,0,13,9000.0,1241.531755,59.598451,0.0,12,3,4.058087094040247,0.3530366471183264,3
C18353,945.793928,1.0,253.31,253.31,0.0,152.277594,0.333333,0.333333,0.0,0.083333,2,4,1000.0,676.496604,536.299167,0.0,12,0,-1.383941757566348,2.755177308443267,0
C18354,135.843015,0.181818,1111.4,1111.4,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,1050.0,4121.57553,139.892334,0.0,12,3,2.9754958260786823,0.2696636977849316,3
C18355,930.65642,1.0,300.05,0.0,300.05,0.0,0.75,0.0,0.75,0.0,0,9,1200.0,513.064156,330.422815,0.0,12,2,2.1116588683266926,-3.6256886485548288,2
C18356,21.181957,0.363636,431.7,151.7,280.0,0.0,0.333333,0.083333,0.25,0.0,0,5,3000.0,592.236231,162.941232,1.0,12,5,4.536712911896632,-2.202668622414537,5
C18357,31.997904,0.333333,0.0,0.0,0.0,136.755929,0.0,0.0,0.0,0.166667,1,0,500.0,0.0,864.2065423050828,0.0,6,1,-6.669788247831356,-4.86326902935248,1
C18358,1255.20988,0.875,0.0,0.0,0.0,3833.037,0.0,0.0,0.0,0.375,8,0,2000.0,2793.258309,931.105425,0.0,8,1,-8.707791601162615,0.7151328950876366,1
C18359,1673.480135,0.833333,0.0,0.0,0.0,2268.363869,0.0,0.0,0.0,0.333333,4,0,2500.0,333.975878,319.086971,0.0,6,1,-8.398800721026035,-0.2040673748929276,1
C18360,3399.279094,1.0,0.0,0.0,0.0,2639.92834,0.0,0.0,0.0,0.25,8,0,7000.0,762.560208,703.035014,0.0,12,1,-8.618121250341833,0.67891602661782,1
C18361,1411.096444,1.0,270.0,0.0,270.0,711.48812,0.833333,0.0,0.833333,0.25,3,10,1500.0,1279.52965,902.25194,0.0,12,4,-1.6796648352663166,0.8694173654597304,4
C18362,226.306461,0.363636,0.0,0.0,0.0,788.235661,0.0,0.0,0.0,0.166667,3,0,1200.0,184.701045,217.492643,0.0,12,1,-7.615717009462576,-1.922344803934907,1
C18363,1179.613243,1.0,0.0,0.0,0.0,73.629879,0.0,0.0,0.0,0.083333,1,0,1200.0,352.44958,281.679401,0.0,12,1,-6.437519728058342,-2.500707852940689,1
C18364,43.405954,0.818182,520.65,112.0,408.65,0.0,0.818182,0.090909,0.636364,0.0,0,10,2000.0,515.760919,132.358795,0.333333,11,5,4.773157160986791,-2.0919356263459665,5
C18365,1671.319193,0.9,0.0,0.0,0.0,970.624828,0.0,0.0,0.0,0.5,10,0,2000.0,436.679768,473.598415,0.0,10,1,-8.069188135944959,-0.4512033073778934,1
C18366,1193.342587,1.0,311.45,149.15,162.3,1199.531976,0.833333,0.25,0.666667,0.5,8,13,2500.0,632.546287,413.19731,0.0,12,4,-0.1687512596561591,3.969141458560882,4
C18367,2483.739581,0.9,0.0,0.0,0.0,2923.8863,0.0,0.0,0.0,0.1,1,0,3500.0,312.473159,1138.177921,0.0,10,1,-8.507921656157723,0.1801808908647029,1
C18368,1980.103629,1.0,926.06,804.06,122.0,2700.516738,0.916667,0.333333,0.75,0.833333,21,27,4000.0,738.726381,671.274132,0.0,12,4,0.48797787973682905,6.2345633039353086,4
C18369,2000.759048,1.0,801.77,801.77,0.0,0.0,0.25,0.25,0.0,0.0,0,5,3000.0,538.119129,545.14376,0.0,12,3,2.4481887105691804,1.0303815648281578,3
C18370,2495.25505,0.909091,89.9,89.9,0.0,5290.393032,0.090909,0.090909,0.0,0.363636,13,1,6000.0,582.339752,640.013396,0.0,11,0,-4.71520803720459,4.631564019653311,0
C18371,7215.19576,1.0,0.0,0.0,0.0,7275.716281,0.0,0.0,0.0,0.166667,1,0,7500.0,809.179193,1639.238121,0.0,6,1,-9.073649880627046,1.4806733962202685,1
C18372,8.087225,0.363636,515.0,0.0,515.0,0.0,0.833333,0.0,0.75,0.0,0,17,3000.0,399.456368,14.574311,0.0,12,2,3.415192083072144,-5.822268719813893,2
C18373,31.083023,0.636364,138.04,0.0,138.04,0.0,0.583333,0.0,0.5,0.0,0,7,2700.0,65.133736,141.715486,0.0,12,2,1.630053967522632,-5.717261897360124,2
C18374,1276.491537,0.833333,65.8,65.8,0.0,4422.783845,0.166667,0.166667,0.0,0.5,6,2,2500.0,3533.025919,474.861178,0.0,6,0,-4.586395575841357,4.229846479877343,0
C18375,184.57666,1.0,408.36,0.0,408.36,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,294.885863,239.73565,0.0,12,2,2.6435650915349447,-4.3884936897024405,2
C18376,5.606423,0.090909,114.0,114.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,2,4000.0,434.803301,57.299031,0.0,12,3,1.19248191138003,-3.335310072580226,3
C18377,6.260598,0.545455,35.0,35.0,0.0,18.280043,0.083333,0.083333,0.0,0.083333,1,1,1000.0,110.318859,59.475914,0.333333,12,3,-1.7038756801902841,-2.922929395739353,0
C18378,2.668569,0.333333,0.0,0.0,0.0,91.849463,0.0,0.0,0.0,0.111111,2,0,1200.0,288.42282,45.299293,1.0,9,1,-5.91882283107101,-5.021838726038285,1
C18379,135.357366,0.818182,1592.57,1132.05,460.52,0.0,0.75,0.666667,0.5,0.0,0,28,300.0,1907.282354,197.512598,0.875,12,5,6.424195754704389,0.25013911474540507,5
C18380,520.075249,0.727273,0.0,0.0,0.0,2209.490538,0.0,0.0,0.0,0.333333,22,0,2000.0,3266.498713,186.866403,0.285714,12,1,-8.358428112188994,-0.041328324140975425,1
C18381,1036.242361,1.0,365.9,0.0,365.9,0.0,0.75,0.0,0.75,0.0,0,9,1000.0,695.253351,829.465424,0.0,12,2,2.254575352996609,-3.336049587652269,2
C18382,1095.180685,1.0,459.0,459.0,0.0,1972.439122,0.166667,0.166667,0.0,0.25,5,5,3000.0,805.924742,310.111406,0.0,12,0,-2.2120840385631837,4.915269653591698,0
C18383,995.323626,1.0,127.49,90.7,36.79,18.204577,0.25,0.166667,0.083333,0.083333,1,4,1000.0,458.941641,491.781046,0.0,12,3,0.6124197236291158,0.6158174839387787,4
C18384,472.691037,0.818182,1556.32,1223.0,333.32,1083.580859,0.5,0.25,0.25,0.333333,10,8,1500.0,1439.747599,835.160618,0.0,12,4,1.8014573403732221,5.344264130342966,4
